
Notice! No wallet available. `solana airdrop` localnet SOL after creating one

Ledger location: test-ledger
Log: test-ledger/validator.log
Initializing...
Waiting for fees to stabilize 1...
Connecting...
Identity: G9FNosWSkYoQahqM7bzTXTNncmKdqkaLrQnuC9ff1EFp
Genesis Hash: DunuxmPX7R419LfdbFK1Px2gEap9aTwaNawUxraSTmUu
Version: 3.0.15
Shred Version: 12422
Gossip Address: 127.0.0.1:8000
TPU Address: 127.0.0.1:8003
JSON RPC URL: http://127.0.0.1:8899
WebSocket PubSub URL: ws://127.0.0.1:8900
00:00:03 | Processed Slot: 2 | Confirmed Slot: 2 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 1 | ◎499.999995000
00:06:35 | Processed Slot: 686 | Confirmed Slot: 686 | Finalized Slot: 655 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 689 | ◎499.996585006
00:06:35 | Processed Slot: 686 | Confirmed Slot: 686 | Finalized Slot: 655 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 689 | ◎499.996585006
00:06:35 | Processed Slot: 687 | Confirmed Slot: 687 | Finalized Slot: 656 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 690 | ◎499.996580006
00:06:36 | Processed Slot: 687 | Confirmed Slot: 687 | Finalized Slot: 656 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 690 | ◎499.996580006
00:06:36 | Processed Slot: 688 | Confirmed Slot: 688 | Finalized Slot: 657 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 691 | ◎499.996575006
00:06:36 | Processed Slot: 688 | Confirmed Slot: 688 | Finalized Slot: 657 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 691 | ◎499.996575006
00:06:36 | Processed Slot: 689 | Confirmed Slot: 689 | Finalized Slot: 658 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 692 | ◎499.996570006
00:06:37 | Processed Slot: 689 | Confirmed Slot: 689 | Finalized Slot: 658 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 692 | ◎499.996570006
00:06:37 | Processed Slot: 690 | Confirmed Slot: 690 | Finalized Slot: 659 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 693 | ◎499.996565006
00:06:37 | Processed Slot: 690 | Confirmed Slot: 690 | Finalized Slot: 659 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 693 | ◎499.996565006
00:06:37 | Processed Slot: 691 | Confirmed Slot: 691 | Finalized Slot: 660 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 694 | ◎499.996560006
00:06:38 | Processed Slot: 692 | Confirmed Slot: 691 | Finalized Slot: 661 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 695 | ◎499.996560006
00:06:38 | Processed Slot: 692 | Confirmed Slot: 692 | Finalized Slot: 661 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 695 | ◎499.996555006
00:06:38 | Processed Slot: 693 | Confirmed Slot: 692 | Finalized Slot: 662 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 696 | ◎499.996555006
00:06:38 | Processed Slot: 693 | Confirmed Slot: 693 | Finalized Slot: 662 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 696 | ◎499.996550006
00:06:39 | Processed Slot: 694 | Confirmed Slot: 694 | Finalized Slot: 663 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 697 | ◎499.996545006
00:06:39 | Processed Slot: 694 | Confirmed Slot: 694 | Finalized Slot: 663 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 697 | ◎499.996545006
00:06:39 | Processed Slot: 695 | Confirmed Slot: 695 | Finalized Slot: 664 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 698 | ◎499.996540006
00:06:39 | Processed Slot: 695 | Confirmed Slot: 695 | Finalized Slot: 664 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 698 | ◎499.996540006
00:06:40 | Processed Slot: 696 | Confirmed Slot: 696 | Finalized Slot: 665 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 699 | ◎499.996535006
00:06:40 | Processed Slot: 696 | Confirmed Slot: 696 | Finalized Slot: 665 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 699 | ◎499.996535006
00:06:40 | Processed Slot: 697 | Confirmed Slot: 697 | Finalized Slot: 666 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 700 | ◎499.996530006
00:06:40 | Processed Slot: 698 | Confirmed Slot: 698 | Finalized Slot: 667 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 701 | ◎499.996525006
00:06:41 | Processed Slot: 698 | Confirmed Slot: 698 | Finalized Slot: 667 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 701 | ◎499.996525006
00:06:41 | Processed Slot: 699 | Confirmed Slot: 699 | Finalized Slot: 668 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 702 | ◎499.996520006
00:06:41 | Processed Slot: 699 | Confirmed Slot: 699 | Finalized Slot: 668 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 702 | ◎499.996520006
00:06:41 | Processed Slot: 700 | Confirmed Slot: 700 | Finalized Slot: 669 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 703 | ◎499.996515006
00:06:42 | Processed Slot: 700 | Confirmed Slot: 700 | Finalized Slot: 669 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 703 | ◎499.996515006
00:06:42 | Processed Slot: 701 | Confirmed Slot: 701 | Finalized Slot: 670 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 704 | ◎499.996510006
00:06:42 | Processed Slot: 701 | Confirmed Slot: 701 | Finalized Slot: 670 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 704 | ◎499.996510006
00:06:43 | Processed Slot: 702 | Confirmed Slot: 702 | Finalized Slot: 671 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 705 | ◎499.996505006
00:06:43 | Processed Slot: 702 | Confirmed Slot: 702 | Finalized Slot: 671 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 705 | ◎499.996505006
00:06:43 | Processed Slot: 703 | Confirmed Slot: 703 | Finalized Slot: 672 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 706 | ◎499.996500006
00:06:43 | Processed Slot: 703 | Confirmed Slot: 703 | Finalized Slot: 672 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 706 | ◎499.996500006
00:06:44 | Processed Slot: 704 | Confirmed Slot: 704 | Finalized Slot: 673 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 707 | ◎499.996495006
00:06:44 | Processed Slot: 704 | Confirmed Slot: 704 | Finalized Slot: 673 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 707 | ◎499.996495006
00:06:44 | Processed Slot: 705 | Confirmed Slot: 705 | Finalized Slot: 674 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 708 | ◎499.996490006
00:06:44 | Processed Slot: 705 | Confirmed Slot: 705 | Finalized Slot: 674 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 708 | ◎499.996490006
00:06:45 | Processed Slot: 706 | Confirmed Slot: 706 | Finalized Slot: 675 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 709 | ◎499.996485006
00:06:45 | Processed Slot: 706 | Confirmed Slot: 706 | Finalized Slot: 675 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 709 | ◎499.996485006
00:06:45 | Processed Slot: 707 | Confirmed Slot: 707 | Finalized Slot: 676 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 710 | ◎499.996480006
00:06:45 | Processed Slot: 708 | Confirmed Slot: 708 | Finalized Slot: 677 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 711 | ◎499.996475006
00:06:46 | Processed Slot: 708 | Confirmed Slot: 708 | Finalized Slot: 677 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 711 | ◎499.996475006
00:06:46 | Processed Slot: 709 | Confirmed Slot: 709 | Finalized Slot: 678 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 712 | ◎499.996470006
00:06:46 | Processed Slot: 709 | Confirmed Slot: 709 | Finalized Slot: 678 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 712 | ◎499.996470006
00:06:46 | Processed Slot: 710 | Confirmed Slot: 710 | Finalized Slot: 679 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 713 | ◎499.996465006
00:06:47 | Processed Slot: 710 | Confirmed Slot: 710 | Finalized Slot: 679 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 713 | ◎499.996465006
00:06:47 | Processed Slot: 711 | Confirmed Slot: 711 | Finalized Slot: 680 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 714 | ◎499.996460006
00:06:47 | Processed Slot: 711 | Confirmed Slot: 711 | Finalized Slot: 680 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 714 | ◎499.996460006
00:06:47 | Processed Slot: 711 | Confirmed Slot: 711 | Finalized Slot: 680 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 714 | ◎499.996460006
00:06:48 | Processed Slot: 712 | Confirmed Slot: 712 | Finalized Slot: 681 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 715 | ◎499.996455006
00:06:48 | Processed Slot: 712 | Confirmed Slot: 712 | Finalized Slot: 681 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 715 | ◎499.996455006
00:06:48 | Processed Slot: 713 | Confirmed Slot: 713 | Finalized Slot: 682 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 716 | ◎499.996450006
00:06:48 | Processed Slot: 713 | Confirmed Slot: 713 | Finalized Slot: 682 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 716 | ◎499.996450006
00:06:49 | Processed Slot: 714 | Confirmed Slot: 714 | Finalized Slot: 683 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 717 | ◎499.996445006
00:06:49 | Processed Slot: 715 | Confirmed Slot: 715 | Finalized Slot: 684 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 718 | ◎499.996440006
00:06:49 | Processed Slot: 715 | Confirmed Slot: 715 | Finalized Slot: 684 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 718 | ◎499.996440006
00:06:49 | Processed Slot: 715 | Confirmed Slot: 715 | Finalized Slot: 684 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 718 | ◎499.996440006
00:06:50 | Processed Slot: 716 | Confirmed Slot: 716 | Finalized Slot: 685 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 719 | ◎499.996435006
00:06:50 | Processed Slot: 717 | Confirmed Slot: 716 | Finalized Slot: 686 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 720 | ◎499.996435006
00:06:50 | Processed Slot: 717 | Confirmed Slot: 717 | Finalized Slot: 686 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 720 | ◎499.996430006
00:06:50 | Processed Slot: 718 | Confirmed Slot: 717 | Finalized Slot: 687 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 721 | ◎499.996430006
00:06:51 | Processed Slot: 718 | Confirmed Slot: 718 | Finalized Slot: 687 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 721 | ◎499.996425006
00:06:51 | Processed Slot: 719 | Confirmed Slot: 719 | Finalized Slot: 688 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 722 | ◎499.996420006
00:06:51 | Processed Slot: 719 | Confirmed Slot: 719 | Finalized Slot: 688 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 722 | ◎499.996420006
00:06:52 | Processed Slot: 720 | Confirmed Slot: 720 | Finalized Slot: 689 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 723 | ◎499.996415006
00:06:52 | Processed Slot: 720 | Confirmed Slot: 720 | Finalized Slot: 689 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 723 | ◎499.996415006
00:06:52 | Processed Slot: 721 | Confirmed Slot: 721 | Finalized Slot: 690 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 724 | ◎499.996410006
00:06:52 | Processed Slot: 721 | Confirmed Slot: 721 | Finalized Slot: 690 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 724 | ◎499.996410006
00:06:53 | Processed Slot: 722 | Confirmed Slot: 722 | Finalized Slot: 691 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 725 | ◎499.996405006
00:06:53 | Processed Slot: 723 | Confirmed Slot: 722 | Finalized Slot: 692 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 726 | ◎499.996405006
00:06:53 | Processed Slot: 723 | Confirmed Slot: 723 | Finalized Slot: 692 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 726 | ◎499.996400006
00:06:53 | Processed Slot: 724 | Confirmed Slot: 723 | Finalized Slot: 693 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 727 | ◎499.996400006
00:06:54 | Processed Slot: 724 | Confirmed Slot: 724 | Finalized Slot: 693 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 727 | ◎499.996395006
00:06:54 | Processed Slot: 725 | Confirmed Slot: 725 | Finalized Slot: 694 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 728 | ◎499.996390006
00:06:54 | Processed Slot: 725 | Confirmed Slot: 725 | Finalized Slot: 694 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 728 | ◎499.996390006
00:06:54 | Processed Slot: 726 | Confirmed Slot: 726 | Finalized Slot: 695 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 729 | ◎499.996385006
00:06:55 | Processed Slot: 726 | Confirmed Slot: 726 | Finalized Slot: 695 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 729 | ◎499.996385006
00:06:55 | Processed Slot: 727 | Confirmed Slot: 727 | Finalized Slot: 696 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 730 | ◎499.996380006
00:06:55 | Processed Slot: 727 | Confirmed Slot: 727 | Finalized Slot: 696 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 730 | ◎499.996380006
00:06:55 | Processed Slot: 728 | Confirmed Slot: 728 | Finalized Slot: 697 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 731 | ◎499.996375006
00:06:56 | Processed Slot: 728 | Confirmed Slot: 728 | Finalized Slot: 697 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 731 | ◎499.996375006
00:06:56 | Processed Slot: 729 | Confirmed Slot: 729 | Finalized Slot: 698 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 732 | ◎499.996370006
00:06:56 | Processed Slot: 730 | Confirmed Slot: 729 | Finalized Slot: 699 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 733 | ◎499.996370006
00:06:56 | Processed Slot: 730 | Confirmed Slot: 730 | Finalized Slot: 699 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 733 | ◎499.996365006
00:06:57 | Processed Slot: 731 | Confirmed Slot: 731 | Finalized Slot: 700 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 734 | ◎499.996360006
00:06:57 | Processed Slot: 731 | Confirmed Slot: 731 | Finalized Slot: 700 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 734 | ◎499.996360006
00:06:57 | Processed Slot: 732 | Confirmed Slot: 732 | Finalized Slot: 701 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 735 | ◎499.996355006
00:06:57 | Processed Slot: 732 | Confirmed Slot: 732 | Finalized Slot: 701 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 735 | ◎499.996355006
00:06:58 | Processed Slot: 733 | Confirmed Slot: 733 | Finalized Slot: 702 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 736 | ◎499.996350006
00:06:58 | Processed Slot: 733 | Confirmed Slot: 733 | Finalized Slot: 702 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 736 | ◎499.996350006
00:06:58 | Processed Slot: 734 | Confirmed Slot: 734 | Finalized Slot: 703 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 737 | ◎499.996345006
00:06:58 | Processed Slot: 734 | Confirmed Slot: 734 | Finalized Slot: 703 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 737 | ◎499.996345006
00:06:59 | Processed Slot: 734 | Confirmed Slot: 734 | Finalized Slot: 703 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 737 | ◎499.996345006
00:06:59 | Processed Slot: 735 | Confirmed Slot: 735 | Finalized Slot: 704 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 738 | ◎499.996340006
00:06:59 | Processed Slot: 735 | Confirmed Slot: 735 | Finalized Slot: 704 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 738 | ◎499.996340006
00:06:59 | Processed Slot: 736 | Confirmed Slot: 736 | Finalized Slot: 705 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 739 | ◎499.996335006
00:07:00 | Processed Slot: 737 | Confirmed Slot: 737 | Finalized Slot: 706 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 740 | ◎499.996330006
00:07:00 | Processed Slot: 737 | Confirmed Slot: 737 | Finalized Slot: 706 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 740 | ◎499.996330006
00:07:00 | Processed Slot: 738 | Confirmed Slot: 738 | Finalized Slot: 707 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 741 | ◎499.996325006
00:07:01 | Processed Slot: 738 | Confirmed Slot: 738 | Finalized Slot: 707 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 741 | ◎499.996325006
00:07:01 | Processed Slot: 739 | Confirmed Slot: 739 | Finalized Slot: 708 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 742 | ◎499.996320006
00:07:01 | Processed Slot: 739 | Confirmed Slot: 739 | Finalized Slot: 708 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 742 | ◎499.996320006
00:07:01 | Processed Slot: 740 | Confirmed Slot: 740 | Finalized Slot: 709 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 743 | ◎499.996315006
00:07:02 | Processed Slot: 740 | Confirmed Slot: 740 | Finalized Slot: 709 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 743 | ◎499.996315006
00:07:02 | Processed Slot: 741 | Confirmed Slot: 741 | Finalized Slot: 710 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 744 | ◎499.996310006
00:07:02 | Processed Slot: 741 | Confirmed Slot: 741 | Finalized Slot: 710 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 744 | ◎499.996310006
00:07:02 | Processed Slot: 742 | Confirmed Slot: 742 | Finalized Slot: 711 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 745 | ◎499.996305006
00:07:03 | Processed Slot: 742 | Confirmed Slot: 742 | Finalized Slot: 711 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 745 | ◎499.996305006
00:07:03 | Processed Slot: 743 | Confirmed Slot: 743 | Finalized Slot: 712 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 746 | ◎499.996300006
00:07:03 | Processed Slot: 743 | Confirmed Slot: 743 | Finalized Slot: 712 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 746 | ◎499.996300006
00:07:03 | Processed Slot: 744 | Confirmed Slot: 744 | Finalized Slot: 713 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 747 | ◎499.996295006
00:07:04 | Processed Slot: 745 | Confirmed Slot: 744 | Finalized Slot: 714 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 748 | ◎499.996295006
00:07:04 | Processed Slot: 745 | Confirmed Slot: 745 | Finalized Slot: 714 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 748 | ◎499.996290006
00:07:04 | Processed Slot: 746 | Confirmed Slot: 745 | Finalized Slot: 715 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 749 | ◎499.996290006
00:07:04 | Processed Slot: 746 | Confirmed Slot: 746 | Finalized Slot: 715 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 749 | ◎499.996285006
00:07:05 | Processed Slot: 747 | Confirmed Slot: 747 | Finalized Slot: 716 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 750 | ◎499.996280006
00:07:05 | Processed Slot: 747 | Confirmed Slot: 747 | Finalized Slot: 716 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 750 | ◎499.996280006
00:07:05 | Processed Slot: 748 | Confirmed Slot: 748 | Finalized Slot: 717 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 751 | ◎499.996275006
00:07:05 | Processed Slot: 748 | Confirmed Slot: 748 | Finalized Slot: 717 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 751 | ◎499.996275006
00:07:06 | Processed Slot: 749 | Confirmed Slot: 749 | Finalized Slot: 718 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 752 | ◎499.996270006
00:07:06 | Processed Slot: 749 | Confirmed Slot: 749 | Finalized Slot: 718 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 752 | ◎499.996270006
00:07:06 | Processed Slot: 750 | Confirmed Slot: 750 | Finalized Slot: 719 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 753 | ◎499.996265006
00:07:06 | Processed Slot: 750 | Confirmed Slot: 750 | Finalized Slot: 719 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 753 | ◎499.996265006
00:07:07 | Processed Slot: 751 | Confirmed Slot: 751 | Finalized Slot: 720 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 754 | ◎499.996260006
00:07:07 | Processed Slot: 752 | Confirmed Slot: 752 | Finalized Slot: 721 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 755 | ◎499.996255006
00:07:07 | Processed Slot: 752 | Confirmed Slot: 752 | Finalized Slot: 721 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 755 | ◎499.996255006
00:07:07 | Processed Slot: 753 | Confirmed Slot: 753 | Finalized Slot: 722 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 756 | ◎499.996250006
00:07:08 | Processed Slot: 753 | Confirmed Slot: 753 | Finalized Slot: 722 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 756 | ◎499.996250006
00:07:08 | Processed Slot: 754 | Confirmed Slot: 754 | Finalized Slot: 723 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 757 | ◎499.996245006
00:07:08 | Processed Slot: 754 | Confirmed Slot: 754 | Finalized Slot: 723 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 757 | ◎499.996245006
00:07:08 | Processed Slot: 755 | Confirmed Slot: 755 | Finalized Slot: 724 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 758 | ◎499.996240006
00:07:09 | Processed Slot: 755 | Confirmed Slot: 755 | Finalized Slot: 724 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 758 | ◎499.996240006
00:07:09 | Processed Slot: 756 | Confirmed Slot: 756 | Finalized Slot: 725 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 759 | ◎499.996235006
00:07:09 | Processed Slot: 756 | Confirmed Slot: 756 | Finalized Slot: 725 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 759 | ◎499.996235006
00:07:10 | Processed Slot: 757 | Confirmed Slot: 757 | Finalized Slot: 726 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 760 | ◎499.996230006
00:07:10 | Processed Slot: 757 | Confirmed Slot: 757 | Finalized Slot: 726 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 760 | ◎499.996230006
00:07:10 | Processed Slot: 758 | Confirmed Slot: 758 | Finalized Slot: 727 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 761 | ◎499.996225006
00:07:10 | Processed Slot: 759 | Confirmed Slot: 758 | Finalized Slot: 727 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 762 | ◎499.996225006
00:07:11 | Processed Slot: 759 | Confirmed Slot: 759 | Finalized Slot: 728 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 762 | ◎499.996220006
00:07:11 | Processed Slot: 760 | Confirmed Slot: 760 | Finalized Slot: 729 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 763 | ◎499.996215006
00:07:11 | Processed Slot: 760 | Confirmed Slot: 760 | Finalized Slot: 729 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 763 | ◎499.996215006
00:07:11 | Processed Slot: 761 | Confirmed Slot: 761 | Finalized Slot: 730 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 764 | ◎499.996210006
00:07:12 | Processed Slot: 761 | Confirmed Slot: 761 | Finalized Slot: 730 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 764 | ◎499.996210006
00:07:12 | Processed Slot: 762 | Confirmed Slot: 762 | Finalized Slot: 731 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 765 | ◎499.996205006
00:07:12 | Processed Slot: 762 | Confirmed Slot: 762 | Finalized Slot: 731 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 765 | ◎499.996205006
00:07:12 | Processed Slot: 763 | Confirmed Slot: 763 | Finalized Slot: 732 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 766 | ◎499.996200006
00:07:13 | Processed Slot: 763 | Confirmed Slot: 763 | Finalized Slot: 732 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 766 | ◎499.996200006
00:07:13 | Processed Slot: 764 | Confirmed Slot: 764 | Finalized Slot: 733 | Full Snapshot Slot: 700 | Incremental Snapshot Slot: - | Transactions: 767 | ◎499.996195006
